"Id","Username","Password","Firstname","Lastname","Phone","Email","IsReviewer","IsAdmin"
"2397","Btuor4115","sTrAT^4403","Brenda","Tuor",,,"0","1"
"2398","Snimrodel99","$ANDma(K5767","Sara","Nimrodel",,"snimrodel70@gmail.biz","0","0"
"2399","Cgamling23","st%iN4764","Cassandra","Gamling","928-341-8958","cassandra.gamling@everymail.net","0","1"
"2400","Smaedhros67","soCIa!^y7392","Scarlet","Maedhros","804-356-2972","smaedhros@yahoo.com","0","1"
"2401","Oquickbeam7144","sEn%litY4038","Olivia","Quickbeam","985-777-8168","oquickbeam43@hotmail.us","1","0"
"2402","Dgaladriel14","peo$LES1271","Delilah","Galadriel","865-843-7945","delilah.galadriel44@somemail.org","1","0"
"2403","Wmandos825","dEmeaniN!8108","William","Mandos","512-170-5461",,"0","1"
"2404","Janarion3885","avI$Ti$n4236","Judy","Anarion","657-807-4064",,"0","1"
"2405","Celendil2528","%*afted4570","Catherine","Elendil",,"celendil50@gmail.biz","1","1"
"2406","Aoakenshield521","D#n(eLy3949","Alexandra","Oakenshield","413-894-3867","aoakenshield85@yahoo.biz","0","0"
"2407","Tcarcharoth5655","Heart@reak7923","Tina","Carcharoth","618-971-6402","tcarcharoth@gmail.co.uk","0","1"
"2408","Msilmiril165","wOMA(2335","Melody","Silmiril","206-527-1736",,"0","1"
"2409","Kfili89","cOuRt#ous9607","Karl","Fili","214-942-4308","kfili43@gmail.com","0","1"
"2410","Wbirchseed8281","deAlI%gs7867","Wayne","Birchseed","475-710-6805","wbirchseed88@somemail.us","0","1"
"2411","Kgaldor736","nA!GeD6996","Kelly","Galdor",,"kgaldor70@somemail.us","1","0"
"2412","Dbombur7531","L)yperso@5536","Douglas","Bombur","303-402-6873",,"1","0"
"2413","Aerkenbrand542","g^ayIng8334","Angelique","Erkenbrand","408-387-1047","aerkenbrand43@somemail.co.uk","0","0"
"2414","Jmaeglin673","u#E8741","Jason","Maeglin",,,"1","0"
"2415","Sgorgoroth8882","flou%derI^g6093","Steven","Gorgoroth","812-511-7637","sgorgoroth34@mail2u.com","1","1"
"2416","Cdraugin6983","wa$^hIp2237","Carla","Draugin","484-445-1384",,"1","0"
"2417","Pcelebrimbor24","stroLl!@9193","Patricia","Celebrimbor",,"pcelebrimbor51@yahoo.org","1","1"
"2418","Tcurufin12",")sTriDe4375","Trinity","Curufin","415-007-6459","tcurufin27@hotmail.co.uk","0","1"
"2419","Relendil6978","#iVId#s5136","Raven","Elendil",,,"1","0"
"2420","Aazog997","Chee!f@lly9855","Amanda","Azog",,"aazog74@everymail.biz","1","1"
"2421","Iori36","(@fUsCAtE3525","Iris","Ori",,"iori@everymail.co.uk","1","1"
"2422","Amerry2787","champio$shIP3857","Abby","Merry","269-741-4848","amerry83@mail2u.org","0","0"
"2423","Necthelion165","bUd#e4838","Niki","Ecthelion","904-866-6853","necthelion21@bizmail.org","1","0"
"2424","Aferny48","ba^^INg4186","Alexander","Ferny","574-945-9597","aferny85@mail2u.us","0","0"
"2425","Zthorin91","F$^lD8281","Zelda","Thorin","531-959-0835","zthorin77@gmail.biz","0","0"
"2426","Lberen416","s%irtED9635","Lauren","Beren","936-765-2545","lberen82@somemail.biz","0","0"
"2427","Ttelchar259","pollInati%N2998","Terry","Telchar",,"terry.telchar71@bizmail.org","1","0"
"2428","Jskinbark82","ex#LusiOns8003","Joy","Skinbark","667-697-2199",,"1","1"
"2429","Jfaramir9387","rA^lWay9090","Julia","Faramir","629-881-1731","jfaramir25@yahoo.us","1","1"
"2430","Hgorgoroth73","bRAi^Ed2517","Helena","Gorgoroth","989-193-4495",,"0","1"
"2431","Kgandalf99","Spin*^8132","Kelly","Gandalf","323-486-4158","kgandalf21@mail2u.biz","0","1"
"2432","Aori12","orcH*StrateD1321","Alexa","Ori","762-529-0534",,"1","1"
"2433","Sbregolas99","(nves%meNt9226","Samantha","Bregolas","971-382-0671","sbregolas87@bizmail.co.uk","0","1"
"2434","Keowyn698","i^f#ameD4216","Kathy","Eowyn","803-632-3759","keowyn8@somemail.biz","0","0"
"2435","Ebarahir722","cRedent^a!s3741","Erika","Barahir","615-726-1779","ebarahir@gmail.us","0","1"
"2436","Pnimloth27","patEnT$8621","Peter","Nimloth","754-850-6618","pnimloth91@gmail.net","0","0"
"2437","Teowyn393","gR#M!1806","Tyler","Eowyn","531-276-4496","tyler.eowyn36@hotmail.co.uk","0","0"
"2438","Cproudfoot17","chEATi^g4870","Catherine","Proudfoot",,"cproudfoot64@mailbox.co.uk","1","0"
"2439","Aberegond11","u$eDi^ed7915","Andrew","Beregond","606-808-1295",,"0","1"
"2440","Cthranduil818","ge@me$RY3412","Christina","Thranduil","281-981-9066","cthranduil79@gmail.net","0","0"
"2441","Ldraugin438","TAb$et$8663","Leo","Draugin","609-682-3946","ldraugin81@hotmail.us","1","1"
"2442","Jfimbrethil79","*OR2973","Joe","Fimbrethil",,"jfimbrethil@gmail.net","0","1"
"2443","Mceleborn8418","gr$FtED2935","Monica","Celeborn",,,"0","0"
"2444","Swillow34","ha%DwOod8040","Sierra","Willow","928-128-9974","swillow57@mailbox.org","1","1"
"2445","Dbofur194","rep#ateDlY7306","David","Bofur","608-427-8703",,"1","0"
"2446","Milluvatar8616","m(dalIties6639","Madison","Illuvatar","479-560-7345","madison.illuvatar40@gmail.net","0","1"
"2447","Ltelchar738","f%@ninG2694","Lida","Telchar","442-210-6755","ltelchar85@somemail.co.uk","1","1"
"2448","Cnimloth677","AcQuIr)r5634","Claire","Nimloth","702-423-4639",,"0","0"
"2449","Lfili8777","%aTE%2558","Lucas","Fili","804-838-2947","lfili@somemail.biz","0","0"
"2450","Dcaranthir591","b)sH6668","Dana","Caranthir","614-285-6820","dana.caranthir32@yahoo.org","0","0"
"2451","Ctuor3154","F*^ELitY7766","Clarence","Tuor","904-717-7699","ctuor28@gmail.com","1","0"
"2452","Sstrider417","mItiGat$On7024","Shirley","Strider","845-058-4343","sstrider62@somemail.biz","1","0"
"2453","Jturgon65","sQ(arIN)1383","Jenny","Turgon","557-775-8632","jturgon65@somemail.org","0","0"
"2454","Celros11","L^p4396","Clarissa","Elros","840-903-8835","celros@mailbox.co.uk","0","0"
"2455","Mgimli6881","ConfeRe%CEs5402","Michaela","Gimli","984-180-3633","mgimli24@mail2u.co.uk","1","0"
"2456","Askinbark41","PE%os8706","Alyssa","Skinbark","757-759-3012","askinbark85@bizmail.us","0","1"
"2457","Caule177","meThodolo*ies5142","Claudia","Aule","763-221-6868","caule16@yahoo.org","0","0"
"2458","Wbolg4316","y!c#9879","William","Bolg",,"william.bolg42@everymail.net","1","0"
"2459","Kcotton81","iM#lEmenTed7580","Katherine","Cotton","726-003-2576","kcotton58@yahoo.us","1","1"
"2460","Jeowyn316","%eRcHe(7982","Jeremy","Eowyn","843-284-3742",,"1","1"
"2461","Cturambar4576","T)EAsOn5873","Charles","Turambar",,"charles.turambar81@everymail.net","0","0"
"2462","Nbaggins5572","vI(7819","Niki","Baggins",,"nbaggins@hotmail.net","0","1"
"2463","Agaladriel78","ce*trAL7267","Abigail","Galadriel","747-829-2790",,"1","1"
"2464","Gradagast283","bE(iNs3805","George","Radagast","573-252-1775","george.radagast27@mailbox.net","1","1"
"2465","Snimloth4897","DEgr(E2750","Scott","Nimloth","617-371-6546","scott.nimloth77@somemail.net","0","1"
"2466","Bluthien657",")On2973","Benjamin","Luthien","314-945-0815","bluthien76@mail2u.org","1","0"
"2467","Qelfhelm22","EPhEmer%l6948","Quinn","Elfhelm","732-559-3500","qelfhelm94@everymail.org","0","1"
"2468","Aartanis24","*aRdholDers3184","Andrea","Artanis","908-473-1087","aartanis@mail2u.us","1","0"
"2469","Hgoldberry1782","leTh*r(y8204","Henry","Goldberry",,"hgoldberry44@yahoo.net","0","0"
"2470","Kdurin762","CO%T9127","Kathleen","Durin",,,"0","0"
"2471","Cpollando212",")U)Tered6377","Claire","Pollando","334-972-6796",,"1","1"
"2472","Ebutterbur8513","la!K@y1129","Eva","Butterbur","586-187-1883","eva.butterbur71@everymail.com","1","0"
"2473","Apollando527","*R)NTout4715","Anabelle","Pollando",,"anabelle.pollando96@bizmail.com","1","0"
"2474","Ebalin77","dE%otIOn1679","Edward","Balin","539-254-9414","ebalin27@bizmail.us","1","1"
"2475","Jmelkor462","GR!^6182","Joe","Melkor",,"jmelkor52@bizmail.biz","0","0"
"2476","Kgollum29","FlOc%ing8911","Karen","Gollum",,"kgollum3@everymail.us","0","0"
"2477","Snimrodel8145","participa(E3215","Sara","Nimrodel",,"snimrodel@hotmail.net","1","1"
"2478","Lferny5196","laUN$er3534","Lida","Ferny",,"lferny@mailbox.co.uk","1","0"
"2479","Jkhamul24","sho$taGeS1999","Justice","Khamul","949-855-6491","jkhamul68@bizmail.co.uk","0","1"
"2480","Sskinbark5257","$iTeRatuR)9756","Sean","Skinbark","315-155-4612","sskinbark90@gmail.org","0","0"
"2481","Ldori492","!ANe9572","Lara","Dori","779-644-9384","ldori@mail2u.net","0","0"
"2482","Lbombadil53","sHEr#ock9132","Lexie","Bombadil",,"lbombadil43@somemail.co.uk","0","0"
"2483","Mnob2417","Terr@(E1434","Matthew","Nob","239-583-0832",,"1","0"
"2484","Mbarahir9866","For*Et9329","Michelle","Barahir",,"mbarahir@hotmail.us","1","1"
"2485","Kquickbeam8445","Li!en7680","Kylie","Quickbeam",,"kquickbeam67@somemail.biz","0","0"
"2486","Msackville187","aLl$giaNcE1824","Melanie","Sackville",,"msackville25@hotmail.biz","1","1"
"2487","Waule565","pas(EL1521","Willie","Aule","831-033-3551","waule54@mail2u.co.uk","0","1"
"2488","Jidril7185","paR$ley9080","Jose","Idril","704-317-1066","jidril39@mailbox.net","0","0"
"2489","Hbracegirdle2392","I^cLu%E8335","Haley","Bracegirdle",,"hbracegirdle66@somemail.us","1","0"
"2490","Eboromir2648","OVe$lAId9770","Elijah","Boromir","504-295-7003",,"1","0"
"2491","Jcirdan269","AUd!^Tape4224","Jack","Cirdan","640-323-8823","jcirdan55@somemail.com","0","1"
"2492","Agil-galad628","underu@eD4219","Arthur","Gil-Galad","732-071-6968","agil-galad87@bizmail.net","0","0"
"2493","Bnienna8615","am@liF$ing3090","Brooke","Nienna","906-017-3234",,"0","1"
"2494","Dsulimo379","pun!SH5009","Denise","Sulimo","681-033-0896","dsulimo54@mailbox.biz","1","1"
"2495","Lfelagund5689","^Ort!Y1876","Logan","Felagund","228-603-4982","lfelagund56@bizmail.us","1","0"
"2496","Sglorfindel53","wIlli!(5435","Sage","Glorfindel","445-294-7922",,"0","1"
"2497","Fturgon1467","ProCurEmen^1739","Freya","Turgon","848-433-7753",,"1","0"
"2498","Jmanwe471","bewildE(mEnt9859","Jack","Manwe",,"jmanwe11@everymail.biz","1","1"
"2499","Mbarahir115","!N!ure7120","Michelle","Barahir","860-418-8632","michelle.barahir77@gmail.net","0","1"
"2500","Bbard5548","OBl$g*tiOns9094","Benjamin","Bard",,"bbard98@bizmail.com","1","1"
"2501","Roakenshield397","inSeR!ing9324","Rose","Oakenshield","703-953-3635","roakenshield51@somemail.org","0","1"
"2502","Ldraugin2425","BuRK^1872","Lida","Draugin","925-205-6578","lida.draugin3@mailbox.biz","0","1"
"2503","Jancalagon51","inflIcT@!1717","Justin","Ancalagon","680-752-5768","jancalagon81@gmail.org","1","0"
"2504","Aeru68","cOMmun#catioNs9030","Amanda","Eru","347-179-8412","aeru95@bizmail.org","1","0"
"2505","Afeanor35","OraNG^)4828","Alexander","Feanor","906-373-3660","afeanor@mail2u.com","1","0"
"2506","Lleaflock31","sw^EtheAr#5242","Liv","Leaflock","949-453-8182","lleaflock@yahoo.org","1","0"
"2507","Tshagrat17","Pr^posItioNs9571","Trinity","Shagrat",,"trinity.shagrat30@everymail.net","1","0"
"2508","Ebeorn376","tE%5986","Evelyn","Beorn","659-501-9980",,"0","1"
"2509","Cnessa4141","a!LudES5557","Carolina","Nessa","484-765-9320","cnessa3@gmail.net","1","1"
"2510","Lsmaug3246","aCc)u^tANt9031","Lori","Smaug","708-033-5497","lsmaug93@everymail.biz","0","1"
"2511","Ceru7599","PAt!oL8443","Claudia","Eru","339-884-4540","ceru20@mail2u.net","0","1"
"2512","Mbaranor94","$HOP5539","Melinda","Baranor",,"mbaranor42@yahoo.biz","0","1"
"2513","Jbirchseed211","F)N(d1909","Judy","Birchseed","308-807-4897","jbirchseed84@everymail.net","0","0"
"2514","Nalatar251","tW!tc*eS6602","Nadine","Alatar","316-224-9922","nalatar79@gmail.biz","0","1"
"2515","Nhamfast44","b#Ll@ark6205","Nicole","Hamfast","734-399-8242","nhamfast48@mailbox.co.uk","1","0"
"2516","Pmaeglin151","se@pENt1969","Paul","Maeglin","253-291-7711","pmaeglin91@somemail.co.uk","1","1"
"2517","Mpollando818","givIN$9257","Melanie","Pollando",,,"0","0"
"2518","Jdenethor14","o(cheStR@4697","John","Denethor","267-233-8120","jdenethor94@everymail.biz","0","1"
"2519","Sgollum419","p)OBAte6707","Susan","Gollum","308-972-2779","sgollum@hotmail.org","1","1"
"2520","Mamros538","!I(8892","Mark","Amros","862-162-6342","mamros@gmail.org","1","1"
"2521","Skementari99","*e@T4173","Sharon","Kementari","231-009-8325","skementari@yahoo.org","1","1"
"2522","Cberegond5584","Was^eR5045","Chloe","Beregond","661-881-8805","cberegond36@hotmail.biz","0","1"
"2523","Nnumenor575","f%NIC(y4124","Niki","Numenor","406-315-1909",,"1","1"
"2524","Loakenshield84","@e$Nid8749","Louis","Oakenshield",,"loakenshield28@hotmail.org","0","1"
"2525","Eeol348","sky#CrAper$5731","Evie","Eol","903-771-6699","evie.eol74@gmail.co.uk","1","0"
"2526","Werestor77","U@DUE5861","Wendy","Erestor",,"werestor98@mail2u.us","1","0"
"2527","Tpollando189","%uShi4821","Theresa","Pollando","575-202-3661","tpollando59@somemail.org","0","1"
"2528","Mdori78","meNTa$ly1009","Michelle","Dori","725-488-8347","michelle.dori65@gmail.co.uk","0","0"
"2529","Cgil-galad57","r$coMmen)ed2233","Carol","Gil-Galad","337-364-6895","cgil-galad32@mailbox.us","1","1"
"2530","Pbofur558","siMpl$St5203","Paul","Bofur",,"pbofur82@yahoo.com","1","0"
"2531","Rglaurung3161","sUp!LANt7507","Randy","Glaurung","929-823-1077","rglaurung25@mailbox.us","1","0"
"2532","Tyavanna25","oRigiN*LLy7004","Terry","Yavanna","860-781-2437","tyavanna42@somemail.us","1","1"
"2533","Selbereth833","id^ntIfIer7762","Susan","Elbereth","260-369-8126",,"1","1"
"2534","Ktreebeard55","bRa*(1819","Kayla","Treebeard","501-936-0454",,"1","0"
"2535","Athorin36","E#up)iON8705","Annabella","Thorin","724-560-1554","athorin33@gmail.net","1","1"
"2536","Cdenethor13","S)bMIts6946","Christopher","Denethor","835-815-2515","cdenethor85@yahoo.co.uk","1","0"
"2537","Ghalbarad262","in*taLle(7367","Gregory","Halbarad","763-815-0114",,"0","0"
"2538","Anarvi65","h!Tle$3911","Anabelle","Narvi","929-541-5708","anarvi@gmail.com","0","0"
"2539","Bmaggot4318","Interf#ring7713","Bethany","Maggot",,,"0","0"
"2540","Bfaramir87","Be(tseLl#ng1026","Bruce","Faramir","865-313-4958",,"0","0"
"2541","Ebofur266","()rTAls7085","Emma","Bofur","360-640-8223","ebofur77@gmail.net","1","1"
"2542","Becthelion1932","Nuan@Es7175","Brooke","Ecthelion","828-076-3224","becthelion61@hotmail.biz","1","1"
"2543","Ldenethor421","gE#@gE5866","Leo","Denethor","616-293-7833","ldenethor82@mailbox.org","0","0"
"2544","Bmorgoth8283","susPEcT$d8268","Bethany","Morgoth","830-257-9305","bmorgoth@mailbox.net","0","1"
"2545","Bshelob668","Compon)NTs5847","Billy","Shelob","930-864-9423","bshelob28@everymail.biz","1","0"
"2546","Wluthien418","shoCk#%gly4704","William","Luthien","447-275-1548","wluthien@hotmail.com","1","1"
"2547","Llegolas62","GOi)g6508","Lara","Legolas",,"llegolas77@hotmail.biz","1","0"
"2548","Enob996","m^RQu(e3701","Eve","Nob","609-506-3612","enob45@hotmail.co.uk","0","0"
"2549","Rshagrat245","law)uiTs6943","Rachel","Shagrat","801-697-8165","rshagrat28@everymail.us","0","1"
"2550","Jcurufinwe3778","reGula^ions6890","Jessie","Curufinwe","925-910-2420","jessie.curufinwe82@somemail.com","0","0"
"2551","Reol5145","!i)TuRe5130","Raven","Eol","516-105-9137","reol@bizmail.us","1","1"
"2552","Lbard85","Qu@Stion(7476","Larry","Bard",,,"1","1"
"2553","Aelfhelm75","%wifTes#7692","Alexander","Elfhelm","417-175-9974","aelfhelm46@somemail.co.uk","1","1"
"2554","Abregolas4214","PampH)et5430","Amanda","Bregolas",,,"1","0"
"2555","Jboffin563","fL$d3654","Joshua","Boffin",,,"1","1"
"2556","Sbrandybuck474","microOrganism@3542","Stephanie","Brandybuck",,"sbrandybuck38@somemail.us","0","1"
"2557","Lvalaquenta82","cON#inuaTi%n1373","Leah","Valaquenta","564-805-3261","lvalaquenta@gmail.us","1","1"
"2558","Jhelm hammerhand67","c^lLeD5262","Jose","Helm Hammerhand","631-898-2306","jhelmhammerhand84@yahoo.com","0","0"
"2559","Akili818","AirB^s9909","Abby","Kili","938-248-1639","akili@bizmail.us","1","0"
"2560","Sgaladriel99",")H7763","Samuel","Galadriel","410-356-4048",,"0","0"
"2561","Bancalagon89","s!U*pEd3386","Brianna","Ancalagon","979-702-7086","brianna.ancalagon30@everymail.co.uk","1","0"
"2562","Wfinarfin347","M@@Ge2825","Wendy","Finarfin","559-739-6982","wfinarfin20@gmail.co.uk","1","1"
"2563","Werkenbrand8359","Pola*ized1608","Wendy","Erkenbrand","484-085-3739",,"0","0"
"2564","Mluthien4452","!O)eph1738","Megan","Luthien","910-016-4770","mluthien@somemail.org","1","1"
"2565","Jvarda4728","blaN%e!6523","Jewel","Varda","501-307-0978","jvarda71@bizmail.biz","1","1"
"2566","Atheoden9257","d*RwI#2081","Amanda","Theoden","256-731-4276","amanda.theoden19@yahoo.net","0","0"
"2567","Enimloth79","collECt@8676","Ellen","Nimloth","515-798-8468","enimloth34@bizmail.org","1","0"
"2568","Cidril946","rIb$oN2426","Carol","Idril","337-250-0730","cidril34@mail2u.co.uk","0","1"
"2569","Sbombadil421","$IfFy3344","Sandra","Bombadil",,"sbombadil98@everymail.co.uk","1","0"
"2570","Gpollando9826","tRUN)7202","Gabbi","Pollando","417-000-7862","gpollando41@hotmail.org","0","1"
"2571","Kelentari66","e^pTIE%8293","Kyle","Elentari","276-604-4760",,"1","1"
"2572","Dvarda69","nEwsL^tters8828","Danica","Varda",,"dvarda87@hotmail.co.uk","0","0"
"2573","Jtreebeard1937","Flouris#InG5630","Jackson","Treebeard","726-886-8272",,"1","1"
"2574","Cquickbeam699","Lik(W@se1139","Carol","Quickbeam",,"cquickbeam@gmail.net","1","1"
"2575","Eorome38",")omeDAy2985","Ellie","Orome","405-909-6920","eorome22@everymail.us","1","1"
"2576","Jhador4521","eloQuEnT(y2783","Justice","Hador",,,"0","0"
"2577","Vvalaquenta14","abstr%@E1528","Veronica","Valaquenta","562-159-1999","vvalaquenta@yahoo.us","1","0"
"2578","Scurufin1429","ExcE!%8836","Scott","Curufin","314-016-1219","scurufin20@mailbox.co.uk","1","1"
"2579","Spalantir512","s%bTLeties4949","Sylvia","Palantir","626-950-6789",,"0","0"
"2580","Bfatty5172","orD$NarY7983","Billy","Fatty",,"bfatty14@mail2u.us","0","1"
"2581","Searendil427","%owAn8178","Scott","Earendil","214-082-5332","searendil52@yahoo.biz","1","0"
"2582","Lsauruman6152","excee!S5051","Lori","Sauruman",,"lsauruman63@bizmail.biz","1","1"
"2583","Kalcarin59",")hreD!ED7307","Kelly","Alcarin",,"kalcarin53@yahoo.net","0","1"
"2584","Tfingon86","n@@Er1877","Theodore","Fingon",,,"1","1"
"2585","Vsandyman8677","Adap$Er9669","Veronica","Sandyman","820-186-0630","vsandyman69@somemail.org","1","0"
"2586","Asilmiril327","eXER$ises6433","Andrew","Silmiril","618-284-6937","asilmiril21@mail2u.co.uk","1","0"
"2587","Vferny864","deliBeratin@5385","Victoria","Ferny","269-526-0550","vferny40@yahoo.org","1","1"
"2588","Jglorfindel245","S(^ap7311","Jason","Glorfindel","219-102-2745","jglorfindel23@mail2u.us","1","0"
"2589","Hbergil49","l%(alIstic7148","Heather","Bergil",,,"0","1"
"2590","Lfingon97","coNstit*$Nt8142","Lauren","Fingon","515-959-3826","lfingon96@everymail.co.uk","1","0"
"2591","Jbombur197","SuPerB(y4607","Jaime","Bombur","385-639-9206","jbombur@mailbox.net","0","0"
"2592","Bori2453","ObE(on4268","Bruce","Ori","304-509-7707",,"0","1"
"2593","Hannatar315","conGESt@!n5575","Henry","Annatar","859-951-8091","henry.annatar98@everymail.biz","0","1"
"2594","Dsauruman8636","iNd(NesiA3573","Debra","Sauruman","870-201-1108","debra.sauruman33@yahoo.biz","0","1"
"2595","Sarwen25","oV$rl@2846","Sarah","Arwen","510-506-0198","sarwen95@yahoo.net","1","0"
"2596","Wnumenor1257","cr@P1261","Willie","Numenor","708-059-2315","willie.numenor97@hotmail.biz","1","1"
"2597","Oelladan885","CanaR)8127","Ophelia","Elladan","978-074-1222","oelladan2@mailbox.biz","1","0"
"2598","Esmeagol342","AntithE(%s8091","Emma","Smeagol","659-382-8407",,"0","0"
"2599","Tisildur8428","PReEmIn^nt2704","Tiffany","Isildur","989-589-4454","tisildur@hotmail.co.uk","0","0"
"2600","Kelwing63","aPpe^reD9398","Kenneth","Elwing","216-617-2734","kelwing15@mail2u.biz","1","0"
"2601","Bamrod6196","aS!ecT6720","Billy","Amrod","330-805-5053","bamrod90@yahoo.net","0","0"
"2602","Sannatar299","In(rActAb%e1372","Savannah","Annatar","860-582-2859","sannatar@everymail.net","0","1"
"2603","Cbaranor3381","Poll!TeD2410","Christian","Baranor","360-850-6377","cbaranor28@hotmail.com","1","0"
"2604","Cwillow334","e!A%es3062","Chloe","Willow","801-173-2872",,"1","0"
"2605","Jglorfindel469","cOlLEct^ble1370","Jason","Glorfindel","363-409-6208","jglorfindel98@gmail.com","0","0"
"2606","Bbarahir676","do!I$6048","Brianna","Barahir",,"brianna.barahir53@everymail.us","0","0"
"2607","Abombadil252","*iNGe1968","Alexander","Bombadil",,,"0","0"
"2608","Kfingolfin563","!ougHS3750","Katrina","Fingolfin","835-585-2358","katrina.fingolfin50@somemail.co.uk","0","1"
"2609","Vbregalad5969","di!@lloWed5655","Valerie","Bregalad",,"vbregalad@mailbox.co.uk","1","0"
"2610","Eimrahil65","BElitt#e6973","Evelyn","Imrahil","469-786-6069","evelyn.imrahil22@somemail.net","0","1"
"2611","Spollando53","m#onStOne3120","Sara","Pollando","747-071-2608","sara.pollando72@mail2u.com","0","0"
"2612","Tnessa328","Cent@rpieCE2365","Toki","Nessa","352-312-7669","toki.nessa87@hotmail.us","1","0"
"2613","Kglaurung139","Des@ribed6261","Katherine","Glaurung","503-142-9302","kglaurung@somemail.co.uk","1","1"
"2614","Jnarvi56","nOnPuBl#c4520","Jenny","Narvi","657-504-2691","jnarvi82@mailbox.co.uk","1","0"
"2615","Nquickbeam695","Hes$^ation4915","Noah","Quickbeam","331-680-0216","nquickbeam78@hotmail.com","0","0"
